-0.017,-0.042,0.103,-0.048,0.004,0.135
0.014,-0.011,0.091,-0.062,0.027,0.113
0.043,-0.001,0.061,-0.064,0.025,0.079
0.047,-0.026,0.032,-0.064,-0.009,0.084
0.04,-0.026,0.031,-0.059,0.003,0.087
0.031,0.013,-0.028,-0.001,-0.043,0.059
0.037,0.044,-0.063,0.074,-0.127,0.043
0.024,0.022,-0.083,0.049,-0.095,0.082
0.011,0.012,-0.07,0.011,-0.073,0.099
0.018,0.021,-0.045,0.023,-0.057,0.091
0.018,0.015,-0.033,-0.013,0.001,0.111
0.02,0.023,-0.022,-0.049,0.009,0.11
0.009,0.001,-0.011,-0.076,0.031,0.124
0,0.057,-0.02,-0.003,-0.021,0.066
-0.005,0.083,-0.035,0.089,-0.083,0.04
-0.042,0.005,0.05,-0.016,0.021,0.105
-0.092,-0.074,0.078,-0.137,0.074,0.138
-0.1,-0.039,0.089,-0.098,-0.009,0.089
-0.096,0.024,0.068,-0.015,-0.042,0.048
-0.076,0.056,0.041,0.032,-0.065,0.037
-0.078,0.02,0.065,-0.048,0.007,0.073
-0.064,0.012,0.045,-0.035,0.013,0.082
-0.016,0.026,0.017,-0.008,-0.033,0.044
0.037,0.021,0.003,-0.008,-0.089,0.024
0.062,-0.006,0.017,-0.032,-0.047,0.049
0.089,0.017,-0.016,-0.007,-0.038,0.055
0.078,-0.009,-0.018,0.012,-0.072,0.075
0.085,-0.008,-0.05,0.012,-0.067,0.076
0.071,-0.043,-0.044,-0.019,-0.023,0.093
0.034,-0.03,-0.025,-0.039,0.023,0.1
0.014,0.044,-0.125,0.024,0.025,0.112
-0.046,0.029,-0.1,-0.008,0.02,0.109
-0.074,-0.011,-0.067,0.014,-0.033,0.073
-0.059,0.006,-0.031,0.04,-0.07,0.03
-0.014,0.06,-0.048,0.094,-0.122,-0.018
-0.061,0.003,0.041,0.015,-0.097,0.006
-0.092,0.019,0.068,-0.009,-0.048,0.012
-0.095,0.004,0.117,-0.031,0.001,0.025
-0.051,0.026,0.136,-0.024,-0.02,-0.008
-0.052,-0.021,0.149,-0.068,0.008,0.003
-0.049,-0.038,0.142,-0.088,0.042,0.017
-0.042,-0.047,0.112,-0.08,0.053,0.022
-0.036,-0.002,0.092,-0.043,0.009,-0.022
-0.016,0.009,0.087,-0.056,0.006,-0.038
-0.007,0.043,0.065,-0.041,0.003,-0.041
0.029,0.057,0.041,-0.026,-0.008,-0.036
0.044,0.071,0.035,-0.035,-0.004,-0.018
0.058,0.082,0.017,-0.038,0.017,-0.007
0.102,0.09,0.006,-0.027,0.004,-0.022
0.143,0.079,0.012,-0.014,-0.011,-0.043
0.166,0.063,0.009,0.001,-0.031,-0.069
0.136,0.013,0.015,-0.011,-0.02,-0.046
0.056,-0.053,0.069,-0.057,0.017,0.003
-0.027,-0.065,0.101,-0.061,0.047,0.025
-0.108,-0.091,0.099,-0.037,0.039,0.009
-0.12,-0.103,0.12,-0.034,0.029,-0.016
-0.106,-0.099,0.12,-0.023,0.016,-0.04
-0.106,-0.094,0.124,-0.017,0.01,-0.051
-0.058,-0.081,0.108,0.008,-0.02,-0.076
-0.016,-0.103,0.139,-0.005,-0.014,-0.073
0.028,-0.108,0.166,-0.036,0.01,-0.07
0.084,-0.037,0.123,-0.018,0.002,-0.078
0.115,0.002,0.081,-0.03,0.015,-0.077
0.136,0.028,0.054,-0.023,-0.002,-0.082
0.14,0.04,0.03,0.004,-0.023,-0.065
0.139,0.079,-0.001,0.005,-0.014,-0.053
0.128,0.069,-0.011,0.024,-0.021,-0.07
0.104,0.047,-0.028,0.045,0.001,-0.054
0.097,0.055,-0.035,0.071,-0.003,-0.092
0.096,0.069,-0.013,0.056,-0.043,-0.138
0.084,0.087,-0.059,0.016,0,-0.125
0.07,0.082,-0.104,0.085,-0.05,-0.158
0.038,-0.017,-0.05,0.142,-0.107,-0.164
-0.043,-0.098,0,0.089,-0.043,-0.094
-0.032,-0.068,-0.014,0.12,-0.055,-0.176
0.011,-0.002,-0.057,0.179,-0.145,-0.184
0.02,-0.028,0.001,0.103,-0.096,-0.166
-0.019,-0.094,0.079,-0.036,0.003,-0.11
-0.009,-0.039,0.114,-0.12,0.062,-0.127
0.055,0.052,0.084,-0.067,-0.021,-0.219
0.044,0.054,0.13,-0.11,-0.005,-0.192
0.031,0.078,0.116,-0.08,-0.007,-0.182
0.031,0.089,0.107,-0.073,0.004,-0.177
0.034,0.074,0.082,-0.055,-0.006,-0.168
0.017,0.067,0.032,-0.036,0.002,-0.152
-0.02,0.018,0.005,-0.046,0.026,-0.109
-0.035,0.02,-0.041,-0.039,0.047,-0.093
-0.03,0.048,-0.105,0.004,0.036,-0.1
-0.025,0.009,-0.081,0.022,-0.001,-0.103
-0.05,-0.065,-0.024,-0.031,0.042,-0.048
-0.041,-0.059,-0.02,-0.096,0.062,-0.065
-0.011,0.026,-0.051,-0.042,0.036,-0.07
0.023,0.104,0.001,-0.026,-0,-0.14
0.033,0.116,0.001,0.023,-0.071,-0.148
0.014,0.099,-0.044,0.065,-0.056,-0.132
-0.036,0.039,-0.028,0.077,-0.059,-0.105
-0.051,0.044,0.004,0.105,-0.059,-0.084
-0.035,0.049,-0.025,0.101,-0.041,-0.109
-0.003,0.043,-0.016,0.082,-0.051,-0.13
0.016,0.045,0.018,0.031,-0.038,-0.131
-0.014,0.019,0.103,-0.034,-0.038,-0.127
-0.077,0.037,0.106,-0.059,-0.037,-0.115
-0.09,0.038,0.09,-0.104,-0.002,-0.101
-0.09,0.011,0.083,-0.13,0.022,-0.089
-0.078,-0.008,0.078,-0.156,0.064,-0.058
-0.052,0.015,0.052,-0.126,0.062,-0.06
-0.014,0.052,-0.007,-0.081,0.058,-0.07
0.017,0.061,-0.072,-0.038,0.029,-0.084
0.044,0.048,-0.057,-0.026,-0.009,-0.1
0.054,-0.006,-0.012,-0.074,0.01,-0.064
0.056,-0.018,-0.006,-0.053,0.009,-0.053
0.062,-0.035,-0.025,-0.029,0.01,-0.037
0.049,-0.031,-0.01,-0.036,0.032,-0.008
0.035,-0.052,0.069,-0.057,0.041,-0.013
0.041,-0.022,0.06,-0.065,0.021,-0.033
0.038,-0.022,0.031,-0.019,-0.007,-0.014
0.006,-0.049,0.042,0.032,-0.032,-0.008
0.021,-0.011,0.004,0.125,-0.084,-0.055
0.026,0.004,0.006,0.07,0.011,-0.053
-0,-0.003,0.005,-0.009,0.052,-0.059
-0.051,-0.006,0.04,-0.065,0.08,-0.052
-0.056,0.017,0.015,-0.004,0.006,-0.087
-0.071,0.087,-0.047,0.021,-0.005,-0.093
-0.097,0.037,-0.08,0.065,-0.029,-0.064
-0.092,0.002,-0.071,0.067,-0.082,-0.079
-0.073,-0.003,-0.089,0.073,-0.091,-0.067
-0.048,0.004,-0.108,0.106,-0.09,-0.064
-0.003,-0.005,-0.123,0.098,-0.105,-0.101
0.013,-0.059,-0.077,-0.028,-0.007,-0.076
0.017,-0.118,0.04,-0.095,0.001,-0.04
0.027,-0.075,0.038,-0.068,-0.013,-0.018
0.087,0.047,-0.024,-0.058,-0.02,-0.08
0.101,0.026,-0.008,0.034,-0.073,-0.113
0.1,0.004,-0.032,0.049,-0.001,-0.047
0.068,-0.047,-0.01,-0.037,0.089,-0.019
0.042,-0.032,-0.045,0.028,-0.003,-0.05
0.039,-0.06,0.06,0.057,-0.078,-0.108
0.074,0.045,-0.052,0.213,-0.162,-0.133
0.043,0.016,-0.077,0.1,-0.048,-0.088
0.015,-0.006,-0.033,-0.01,0.047,-0.079
-0.019,-0.092,0.083,-0.014,-0.014,-0.08
0.004,-0.017,0.106,0.022,-0.058,-0.13
0.026,-0.014,0.068,0.053,-0.048,-0.078
0.014,-0.062,0.04,0.04,0.004,-0.024
-0.005,-0.133,0.061,-0.013,0.02,0.012
-0.005,-0.023,-0.007,-0.111,0.109,0.053
0.006,0.029,-0.046,-0.215,0.233,0.058
0.04,0.15,-0.099,-0.205,0.194,-0.003
0.117,0.203,-0.13,0.027,-0.129,-0.218
0.107,0.167,-0.073,0.021,-0.155,-0.233
-0.013,0.084,0,-0.067,-0.064,-0.15
-0.096,0,0.023,-0.053,-0.07,-0.109
-0.154,-0.058,0.084,-0.125,-0.002,-0.042
-0.163,-0.081,0.125,-0.026,-0.02,-0.053
-0.083,-0.002,0.08,0.018,-0.014,-0.075
-0.004,0.023,0.049,0.015,0.042,-0.083
0.029,0.033,0.095,-0.002,-0.007,-0.088
-0.04,0.013,0.032,0.002,-0.006,-0.048
-0.057,0.038,0.018,0.052,-0.042,-0.107
-0.073,-0.033,0.055,0.035,-0.037,-0.085
-0.131,-0.142,0.14,-0.036,0.013,-0.019
-0.139,-0.103,0.112,-0.045,0.058,0.004
-0.136,-0.079,0.054,-0.026,0,-0.003
-0.097,-0.067,0,0.018,-0.16,-0.028
-0.023,0.002,0.002,0.013,-0.165,-0.038
0.043,0.049,-0.07,0.05,-0.112,-0.049
0.058,-0.002,-0.099,0.096,-0.043,-0.018
0.047,-0.1,-0.069,-0.028,0.132,0.028
0.063,-0.107,-0.009,-0.131,0.216,0.044
0.072,-0.212,0.085,-0.219,0.251,0.092
0.108,-0.163,0.076,-0.152,0.119,0.01
0.138,-0.022,-0.065,-0.007,0.077,-0.047
0.106,0.026,-0.115,-0.041,0.057,-0.054
0.085,0.056,-0.077,0.001,0.007,-0.105
0.06,0.062,-0.072,0.014,-0.047,-0.073
0.073,0.043,-0.066,-0.018,-0.04,-0.069
0.087,0.011,0.016,0.041,-0.06,-0.09
0.093,-0.045,-0.001,0.1,-0.093,-0.082
0.08,-0.044,0.008,0.033,-0.008,-0.06
0.027,-0.081,-0.04,-0.017,0.099,0.01
-0.004,-0.079,-0.005,-0.09,0.115,0.015
0.009,-0.038,0.045,-0.075,0.03,-0.02
0.047,0.062,0.004,-0.017,-0.091,-0.088
0.009,0.069,0.008,0.052,-0.166,-0.085
0.012,0.078,-0.002,0.099,-0.155,-0.075
0.01,0.064,-0.185,0.201,-0.081,-0.06
-0.056,-0.065,-0.293,0.173,0.06,0.037
-0.066,-0.081,-0.35,0.294,-0.08,-0.028
-0.032,-0.011,-0.426,0.373,-0.155,-0.038
-0.017,-0.038,-0.418,0.334,-0.171,-0.015
-0.019,-0.011,-0.367,0.356,-0.215,-0.023
-0.009,0.04,-0.289,0.167,-0.041,0.028
0.027,0.1,-0.081,0.091,-0.09,-0.072
0.028,0.015,0.188,-0.081,-0.085,-0.038
-0.021,-0.09,0.296,-0.27,0.154,0.025
0.008,0.011,0.206,-0.234,0.076,-0.022
-0.008,-0.043,0.186,-0.263,0.168,0.03
-0.019,-0.065,0.185,-0.375,0.173,0.044
-0.003,-0.042,0.106,-0.194,0.031,0.008
0.015,-0.046,0.04,0.059,-0.144,-0.033
0.057,-0.045,0.074,0.109,-0.248,-0.043
0.005,-0.167,0.128,0.026,-0.185,0.06
-0.083,-0.275,0.155,-0.252,0.087,0.166
-0.059,-0.072,-0.003,-0.202,0.122,0.108
-0.012,0.071,-0.15,-0.008,-0.014,0.021
-0.003,0.019,-0.204,0.153,-0.01,0.098
-0.059,-0.107,-0.188,-0.111,0.345,0.211
-0.031,-0.075,-0.214,0.035,0.143,0.098
-0.024,-0.079,-0.261,0.213,-0.121,0.077
-0.003,-0.044,-0.263,0.163,-0.172,0.083
0.018,0.015,-0.281,0.097,-0.094,0.039
0.049,0.082,-0.326,0.107,-0.235,-0.052
0.054,0.143,-0.434,0.291,-0.23,-0.082
0.043,0.092,-0.399,0.363,-0.166,-0.075
0.065,0.045,-0.294,0.323,-0.013,-0.025
0.059,0.055,-0.198,0.205,0.044,-0.035
0.064,-0.016,-0.129,0.095,-0.07,-0.094
0.053,-0.053,-0.006,-0.015,-0.032,-0.052
0.015,-0.061,-0.037,0.098,-0.074,-0.012
-0.03,-0.066,-0.02,0.17,-0.056,0.088
-0.09,-0.264,0.148,-0.18,0.144,0.178
-0.053,-0.208,0.088,-0.118,0.04,0.102
0.009,-0.089,-0.025,0.002,-0.083,0.049
0.027,-0.018,-0.034,-0.156,0.095,0.042
0.125,0.244,-0.199,0.083,-0.108,-0.228
0.129,0.159,-0.206,0.071,-0.048,-0.166
0.129,0.073,-0.103,0.063,-0.145,-0.2
0.121,0.053,-0.068,0.064,-0.289,-0.173
0.037,-0.045,-0.06,0.013,-0.28,-0.035
-0.034,-0.069,-0.06,-0.002,-0.185,0.068
-0.063,0.04,-0.11,-0.109,0.025,0.134
-0.074,0.055,-0.234,-0.06,0.204,0.077
-0.069,0.015,-0.199,-0.109,0.237,0.027
-0.034,0.072,-0.204,0.05,0.162,-0.026
-0.01,0.126,-0.157,0.112,-0.024,-0.138
-0.007,0.079,0,0.091,-0.19,-0.156
-0.017,0.017,0.119,0.018,-0.188,-0.088
-0.068,-0.152,0.271,-0.127,-0.152,-0.017
-0.022,-0.017,0.231,0.079,-0.369,-0.092
-0.076,-0.114,0.17,0.041,-0.212,-0.028
-0.18,-0.334,0.277,-0.122,0.083,0.107
-0.177,-0.314,0.366,-0.267,0.13,0.084
-0.095,-0.128,0.339,-0.442,0.211,0.054
-0.022,-0.062,0.22,-0.484,0.344,0.033
0.046,-0.122,0.238,-0.465,0.282,-0.005
0.083,-0.07,0.185,-0.397,0.246,-0.005
0.174,0.145,0.01,-0.191,0.216,-0.078
0.178,0.124,-0.068,-0.015,0.05,-0.089
0.151,0.059,0.001,-0.041,0.046,-0.075
0.113,0.01,0.096,-0.073,0.052,-0.036
-0.003,-0.095,0.223,-0.08,0.063,-0.012
-0.113,-0.142,0.162,-0.116,0.065,0.078
-0.116,-0.096,0.136,-0.162,0.141,0.052
-0.114,-0.03,0.094,-0.079,0.103,0.047
-0.081,0.117,0.005,0.154,-0.089,-0.041
-0.058,0.128,-0.081,0.191,-0.078,-0.013
-0.07,0.065,-0.071,0.157,-0.002,0.03
-0.07,-0.009,-0.088,0.265,-0.033,0.092
-0.098,-0.12,-0.062,0.317,-0.176,0.113
-0.059,-0.081,-0.061,0.441,-0.358,0.057
-0.083,-0.154,0.035,0.328,-0.19,0.18
-0.071,-0.278,0.305,-0.093,0.158,0.241
-0.005,-0.152,0.37,-0.242,0.155,0.094
0.08,-0.014,0.304,-0.172,-0.103,-0.015
0.129,0.019,0.336,-0.248,-0.091,0.076
0.131,0.019,0.346,-0.218,-0.212,0.036
0.1,0.04,0.228,-0.155,-0.157,0.095
0.024,-0.029,0.199,-0.231,0.076,0.122
0.026,-0.046,0.218,-0.279,0.244,0.107
0.074,0.081,0.121,-0.227,0.226,-0.001
0.044,0.057,0.076,-0.12,0.103,0.001
-0.053,-0.051,0.115,-0.101,0.045,0.098
-0.104,-0.109,0.134,-0.08,0.046,0.068
-0.121,-0.11,0.183,-0.03,0.046,0.137
-0.089,-0.118,0.179,-0.089,0.107,0.153
-0.088,-0.163,0.209,-0.233,0.197,0.113
-0.057,-0.043,0.08,0.103,-0.019,0.072
-0.029,0.021,-0.027,0.155,-0.006,0.096
0.023,0.051,-0.004,0.128,-0.052,0.082
0.02,-0.033,0.066,0.111,-0.063,0.124
0.008,-0.087,0.141,0.025,-0.043,0.168
0.01,-0.089,0.203,0.066,-0.109,0.114
-0.056,-0.202,0.374,-0.008,-0.029,0.189
-0.077,-0.217,0.443,-0.167,0.049,0.201
-0.101,-0.249,0.411,-0.324,0.162,0.285
-0.082,-0.207,0.316,-0.142,0.106,0.224
-0.07,-0.249,0.279,-0.053,0.094,0.206
-0.023,-0.236,0.178,-0.099,0.077,0.168
0.039,-0.011,-0.2,0.079,0.025,0.13
0.091,0.123,-0.422,0.352,-0.091,0.086
0.121,0.177,-0.49,0.346,-0.08,0.045
0.217,0.297,-0.567,0.561,-0.277,-0.075
0.215,0.271,-0.491,0.424,-0.181,-0.018
0.199,0.112,-0.173,0.297,-0.264,-0.077
0.193,0.111,0.079,0.162,-0.275,-0.052
0.144,0.08,0.304,-0.016,-0.284,-0.037
0.016,-0.058,0.604,-0.436,-0.066,0.136
-0.07,-0.074,0.557,-0.425,0.048,0.183
-0.111,-0.106,0.42,-0.25,0.125,0.205
-0.092,-0.179,0.33,-0.229,0.145,0.145
-0.071,-0.057,0.07,-0.066,0.128,0.171
-0.045,-0.003,-0.106,0.212,-0.082,0.119
-0.032,-0.09,-0.141,0.289,0.018,0.136
0.001,-0.069,-0.187,0.441,-0.402,-0.01
0.007,-0.131,-0.093,0.448,-0.48,-0.024
-0.015,-0.261,0.058,0.081,-0.271,-0.002
0.015,-0.073,0.163,-0.09,-0.063,-0.05
0.152,0.3,0.036,-0.191,0.177,-0.185
0.123,0.202,0.102,-0.449,0.36,-0.095
0.059,0.055,0.131,-0.3,0.224,-0.008
0.013,-0.005,0.088,-0.148,0.083,-0.02
0.008,-0.045,0.061,-0.086,0.061,-0.036
-0.009,-0.082,0.083,-0.069,-0.04,-0.03
-0.041,-0.147,0.061,-0.02,-0.111,0.042
-0.019,-0.109,-0.023,0.231,-0.363,-0.024
0.013,-0.059,-0.153,0.52,-0.511,-0.024
-0.035,-0.167,-0.069,0.313,-0.165,0.074
-0.089,-0.246,0.082,-0.091,0.28,0.053
-0.019,-0.032,-0.05,0.005,0.315,-0.111
0.025,0.152,-0.175,0.209,0.192,-0.177
0.019,0.059,0.053,0.015,0.155,-0.106
-0.011,-0.025,0.273,-0.251,0.28,0.026
-0.008,-0.096,0.337,-0.453,0.347,0.066
0.026,-0.009,0.237,-0.446,0.212,-0.056
0.074,0.181,-0.002,-0.199,0.025,-0.134
0.077,0.153,-0.023,-0.021,-0.128,-0.184
0.045,0.021,0.017,-0.084,0.026,-0.072
-0.002,-0.065,0.053,-0.232,0.179,-0.061
-0.021,-0.105,0.082,-0.236,0.068,-0.073
0.043,-0.046,0.028,0.09,-0.204,-0.16
0.052,-0.094,0.073,0.176,-0.377,-0.155
0.008,-0.15,0.089,0.135,-0.377,-0.115
-0.084,-0.277,0.118,0.18,-0.312,-0.008
-0.142,-0.386,0.158,0.228,-0.497,0.114
-0.041,-0.197,0.084,0.182,-0.417,0.045
0.063,0.043,-0.093,0.318,-0.342,-0.077
0.043,0.005,-0.075,0.241,-0.044,-0.094
-0.031,0.016,0.021,-0.083,0.242,-0.133
0.061,0.313,0.017,-0.137,0.439,-0.274
0.05,0.278,0.174,-0.253,0.34,-0.255
-0.046,0.136,0.313,-0.342,0.294,-0.237
-0.152,-0.018,0.313,-0.315,0.187,-0.153
-0.186,-0.077,0.245,-0.202,0.095,-0.127
-0.144,-0.086,0.192,-0.127,0.037,-0.12
-0.046,-0.088,0.156,-0.117,0.028,-0.105
-0.017,-0.103,0.145,-0.197,0.1,-0.026
0.031,-0.058,0.076,-0.114,0.057,-0.012
0.071,-0.128,0.112,-0.078,-0.054,-0.012
0.078,-0.176,0.158,-0.129,-0.019,-0.012
0.065,-0.228,0.186,-0.109,-0.062,0.017
0.077,-0.175,0.091,0.034,-0.096,-0.015
0.086,-0.1,0.031,0.051,-0.032,0.021
0.02,-0.114,0.041,0.096,-0.089,-0.001
-0.032,-0.189,0.155,-0.018,0.022,0.08
-0.056,-0.175,0.156,-0.042,0.093,0.083
-0.034,-0.151,0.179,-0.11,-0.028,0.046
-0.039,-0.122,0.185,-0.03,-0.136,0.024
-0.04,-0.013,0.104,0.344,-0.375,-0.049
0.016,-0.016,0.089,0.223,-0.06,-0.074
0.119,0.095,-0.014,0.176,0.047,-0.255
0.098,0.037,0.061,-0.083,0.28,-0.248
0.063,0.195,-0.106,0.029,0.014,-0.161
0.039,0.142,-0.093,0.187,-0.159,-0.104
0.009,0.06,0.018,0.121,-0.09,0.014
-0.049,-0.113,0.1,-0.081,-0.019,0.054
-0.043,-0.236,0.211,-0.115,-0.06,0.023
-0.044,-0.291,0.159,-0.105,0.106,0.142
-0.022,-0.213,0.052,-0.041,0.149,0.104
-0.003,-0.103,-0.094,-0.046,-0.005,-0.002
0.035,-0.015,-0.238,0.106,0.052,0.074
0.112,0.092,-0.261,0.289,-0.226,-0.021
0.189,0.177,-0.285,0.396,-0.309,-0.096
0.16,0.019,-0.09,0.164,-0.068,-0.04
0.089,-0.001,0.111,0.111,-0.098,-0.021
0.086,0.12,0.133,0.02,0.017,-0.009
0.001,-0.041,0.314,-0.26,-0.003,-0.041
-0.117,-0.185,0.484,-0.626,0.233,0.069
-0.096,-0.043,0.311,-0.295,0.108,-0.035
-0.122,-0.1,0.137,0.019,-0.094,0.06
-0.114,-0.147,0.124,0.006,-0.13,0.133
-0.134,-0.305,0.296,-0.281,0.074,0.198
-0.065,-0.206,0.271,-0.1,-0.071,0.016
0.023,-0.066,0.16,0.041,-0.078,-0.116
0.028,-0.034,0.095,-0.075,0.163,-0.044
0.019,-0.026,-0.015,-0.204,0.339,0.039
0.059,0.171,-0.343,0.103,0.1,0.007
0.016,0.02,-0.409,0.267,-0.052,0.043
0.036,0.023,-0.334,0.234,-0.164,-0.038
0.08,0.127,-0.324,0.264,-0.338,-0.132
0.036,0.056,-0.251,0.104,-0.013,0.025
0.022,0.006,-0.142,0.004,0.085,-0.033
0.084,0.129,-0.034,0.015,0.045,-0.149
0.087,0.103,0.038,-0.094,-0.072,-0.118
0.088,0.078,0.049,0.006,-0.216,-0.073
0.041,-0.029,0.072,0.133,-0.311,-0.021
-0.014,-0.108,0.109,0.108,-0.236,0.082
-0.073,-0.163,0.182,-0.053,0.072,0.168
-0.075,-0.123,0.054,-0.086,0.391,0.091
-0.036,0.01,-0.076,-0.051,0.405,-0.019
0.019,0.104,-0.157,0.181,0.125,-0.124
0.043,0.081,-0.103,0.222,-0.162,-0.184
0.004,-0.009,-0.037,0.07,-0.236,-0.062
0.038,0.005,-0.01,0.316,-0.581,-0.168
0.049,-0.15,0.201,0.183,-0.524,-0.157
-0.055,-0.324,0.387,-0.252,-0.152,0.014
-0.025,-0.297,0.382,-0.508,0.192,-0.028
0.031,-0.029,0.06,-0.426,0.409,-0.017
0.028,-0.004,-0.136,-0.145,0.185,-0.01
0.015,0.031,-0.177,-0.002,-0.083,-0.042
0.015,0.108,-0.216,0.125,-0.064,-0.022
-0.056,0.034,-0.231,-0.062,0.261,0.041
-0.163,-0.108,-0.112,-0.295,0.379,-0.044
-0.119,-0.021,-0.096,-0.168,0.13,-0.192
-0.108,0.097,-0.151,-0.009,-0.015,-0.203
-0.147,0.116,-0.194,-0.067,0.064,-0.157
-0.125,0.06,-0.087,-0.307,0.256,-0.126
-0.08,0.018,-0.024,-0.257,0.246,-0.17
-0.015,0.012,-0.172,0.006,0.058,-0.166
0.04,0.019,-0.241,0.179,-0.072,-0.144
0.068,-0.001,-0.29,0.222,-0.085,-0.064
0.065,-0.127,-0.219,0.088,0.049,0.038
0.077,-0.053,-0.282,0.221,-0.04,0.025
0.16,0.102,-0.324,0.376,-0.331,-0.13
0.187,0.014,-0.198,0.495,-0.531,-0.128
0.11,-0.143,-0.04,0.287,-0.374,-0.069
0.098,-0.096,0.019,0.061,-0.187,-0.096
0.077,-0.04,-0.04,-0.092,0.172,-0.131
0.184,0.247,-0.049,-0.201,0.344,-0.262
0.119,0.21,0.191,-0.558,0.274,-0.26
-0.111,0.025,0.361,-0.69,0.278,-0.143
-0.219,0.03,0.241,-0.521,0.217,-0.09
-0.28,-0.013,0.13,-0.332,0.18,-0.041
-0.287,-0.069,0.076,-0.255,0.15,-0.019
-0.244,-0.084,0.096,-0.197,0.138,-0.014
-0.164,-0.088,0.109,-0.157,0.148,-0.009
-0.088,-0.087,0.095,-0.154,0.159,-0.02
-0.052,-0.148,0.149,-0.132,0.043,-0.076
0.009,-0.139,0.063,0.058,-0.114,-0.057
0.063,-0.135,-0.027,0.327,-0.376,-0.078
0.102,-0.114,-0.141,0.453,-0.321,-0.044
0.086,-0.191,-0.127,0.26,0.035,0.022
0.132,-0.107,-0.163,0.305,-0.182,-0.067
0.157,0.041,-0.257,0.139,-0.047,-0.079
0.16,0.131,-0.288,0.173,-0.13,-0.065
0.132,0.098,-0.242,0.222,-0.206,-0.044
0.065,-0.066,-0.002,0.037,-0.19,0.029
0.016,-0.19,0.147,-0.289,0.232,0.22
0.027,-0.117,0.122,-0.356,0.236,0.125
0.017,-0.124,0.032,-0.318,0.32,0.122
0.08,0.119,-0.132,0.195,-0.201,0.009
0.186,0.241,-0.132,0.426,-0.716,-0.208
0.15,0.231,-0.176,0.367,-0.646,-0.088
0.107,0.025,-0.143,0.272,-0.413,-0.182
0.066,-0.009,-0.057,0.211,-0.262,-0.172
0.028,0.031,-0.079,0.177,-0.028,-0.122
0,0.027,-0.087,0.074,0.175,-0.065
-0.026,-0.046,0.091,-0.105,0.251,-0.058
0.002,0.02,0.14,-0.182,0.242,-0.065
-0.027,-0.061,0.308,-0.359,0.354,-0.021
-0.041,-0.116,0.34,-0.498,0.403,-0.007
-0.028,-0.197,0.338,-0.381,0.2,-0.005
0.032,0.008,0.139,-0.077,0.185,-0.087
0.094,0.24,-0.204,0.184,0.014,-0.181
0.065,0.096,-0.176,0.083,-0.031,-0.144
0.077,0.093,-0.091,0.009,0.068,-0.106
0.113,0.186,-0.121,0.091,-0.122,-0.244
0.122,0.12,-0.025,0.089,-0.249,-0.261
0.033,-0.017,0.191,-0.122,-0.186,-0.194
-0.079,-0.083,0.294,-0.522,0.213,-0.012
-0.178,-0.125,0.246,-0.404,0.198,0.071
-0.209,-0.155,0.189,-0.334,0.176,0.112
-0.125,-0.048,0.019,-0.181,0.297,0.071
-0.063,-0.037,-0.007,-0.135,0.175,-0.007
0.001,0.024,-0.018,-0.082,-0.024,-0.064
-0.002,-0.022,0.028,0.126,-0.335,-0.143
-0.002,-0.035,0.045,0.144,-0.303,-0.195
0.019,-0.006,0.047,0.071,-0.051,-0.093
0.006,-0.032,0.067,0.084,-0.188,-0.119
0.007,-0.021,0.068,-0.013,-0.017,-0.059
0.026,0.012,0.006,-0.029,0.016,-0.06
0.057,-0.016,-0.024,0.219,-0.064,-0.075
0.081,-0.016,0.02,0.11,0.059,-0.173
0.091,-0.004,-0.001,0.143,-0.083,-0.191
-0.019,-0.119,-0.045,0.055,0.034,0.004
-0.15,-0.297,-0.019,-0.092,-0.002,0.083
-0.14,-0.218,0.06,0.114,-0.353,0.017
-0.056,-0.021,-0.117,0.375,-0.611,0.037
-0.055,-0.148,-0.158,0.202,-0.468,0.113
-0.067,-0.207,-0.143,-0.048,0.114,0.085
0.032,0.028,-0.401,0.038,0.359,-0.146
0.189,0.445,-0.655,0.239,0.311,-0.399
0.184,0.371,-0.388,0.13,0.114,-0.372
0.08,0.158,-0.109,0.113,-0.064,-0.189
0.023,0.066,-0.002,0.2,-0.168,-0.065
-0.004,-0.008,0.058,0.039,-0.058,0.019
-0.003,-0.094,0.216,-0.096,0.021,0.022
0.013,-0.111,0.441,-0.271,-0.069,-0.099
0.068,-0.045,0.319,-0.244,-0.22,-0.166
0.08,-0.045,0.282,-0.242,-0.144,-0.094
0.018,-0.083,0.282,-0.305,0.084,-0.017
-0.061,-0.083,0.195,-0.285,0.319,-0.037
-0.098,-0.036,0.077,-0.134,0.183,-0.057
-0.076,0.016,0.035,0.054,-0.167,-0.085
-0.081,-0.098,0.027,0.212,-0.343,-0.053
-0.153,-0.188,0.009,0.039,0.1,0.046
-0.124,-0.114,-0.046,-0.21,0.449,0.001
-0.065,-0.052,0.004,-0.462,0.515,-0.053
0.02,0.099,-0.18,-0.14,0.259,-0.148
-0.002,-0.025,-0.268,-0,0.057,-0.127
0.005,-0.025,-0.382,0.275,-0.093,-0.127
0.01,-0.048,-0.438,0.354,-0.18,-0.095
-0.001,-0.035,-0.366,0.333,-0.326,-0.06
0.05,0.019,-0.291,0.37,-0.324,-0.101
0.098,0.012,-0.111,0.304,-0.407,-0.173
0.066,-0.157,0.206,0.051,-0.263,-0.071
